,left_gaze_point-X,left_gaze_point-Y,right_gaze_point-X,right_gaze_point-Y
0,0.1136174127459526, 0.35540205240249634,0.11404397338628769, 0.36022236943244934
1,0.12057899683713913, 0.3464225232601166,0.08907215297222137, 0.3487788438796997
2,0.0978446751832962, 0.25703561305999756,0.06838563829660416, 0.276467502117157
3,0.09678386151790619, 0.2483810931444168,0.06276699900627136, 0.26191040873527527
4,0.0900254100561142, 0.24686163663864136,0.052560120820999146, 0.2504134178161621
5,0.0896025076508522, 0.24295322597026825,0.04959680512547493, 0.24837103486061096
6,0.08838051557540894, 0.24791564047336578,0.049328677356243134, 0.2524019777774811
7,0.08608392626047134, 0.2444704920053482,0.051534540951251984, 0.2507094740867615
8,0.0825115293264389, 0.24186335504055023,0.04930971562862396, 0.25021690130233765
9,0.08181115984916687, 0.24621373414993286,0.04080326855182648, 0.2533125877380371
10,0.08454439043998718, 0.23859752714633942,0.051397908478975296, 0.24331702291965485
11,0.08558185398578644, 0.23138786852359772,0.04993218183517456, 0.2446540743112564
12,0.09118513017892838, 0.22076864540576935,0.05105019360780716, 0.2439996898174286
13,0.08683806657791138, 0.22773312032222748,0.0469757504761219, 0.2405785620212555
14,0.08170867711305618, 0.23255835473537445,0.050157807767391205, 0.24108879268169403
15,0.08038860559463501, 0.2352871298789978,0.05023713409900665, 0.23761548101902008
16,0.07833974063396454, 0.23942896723747253,0.05069873109459877, 0.2351764738559723
17,0.08458031713962555, 0.22344957292079926,0.04957055300474167, 0.23750261962413788
18,0.08401984721422195, 0.2233131229877472,0.04882976412773132, 0.22844524681568146
19,0.08334211260080338, 0.22383950650691986,0.04574325680732727, 0.23370049893856049
20,0.08915764838457108, 0.22137536108493805,0.046919140964746475, 0.24062712490558624
21,0.08683282881975174, 0.22918854653835297,0.04497547075152397, 0.23669271171092987
22,0.08388558775186539, 0.22937437891960144,0.04515863209962845, 0.23238146305084229
23,0.08250176906585693, 0.22711798548698425,0.05264304578304291, 0.23280782997608185
24,0.08851221203804016, 0.2200903743505478,0.048846833407878876, 0.23138770461082458
25,0.08989746868610382, 0.2183578461408615,0.04481770843267441, 0.23020359873771667
26,0.0886048898100853, 0.22462375462055206,0.04611499235033989, 0.22717580199241638
27,0.08859480172395706, 0.22635848820209503,0.04398242011666298, 0.2291092723608017
28,0.08854261040687561, 0.2188320904970169,0.04382847994565964, 0.2331475019454956
29,0.08867567777633667, 0.21614207327365875,0.047275811433792114, 0.23805157840251923
30,0.08498454838991165, 0.22206684947013855,0.03829360008239746, 0.24132898449897766
31,0.08628466725349426, 0.21908466517925262,0.038967784494161606, 0.2506539821624756
32,0.08283291757106781, 0.22447702288627625,0.0433824323117733, 0.25413450598716736
33,0.0798579752445221, 0.2326165735721588,0.043717995285987854, 0.2432403862476349
34,0.08060502260923386, 0.23021996021270752,0.04306868463754654, 0.24347223341464996
35,0.08356785029172897, 0.22523175179958344,0.04365589842200279, 0.24402470886707306
36,0.08583369106054306, 0.22206063568592072,0.046281762421131134, 0.24515192210674286
37,0.08248081803321838, 0.22397665679454803,0.04742869362235069, 0.24899914860725403
38,0.08738480508327484, 0.21658791601657867,0.04693230986595154, 0.2466328889131546
39,0.08767154812812805, 0.21568132936954498,0.045885734260082245, 0.24253393709659576
40,0.08933736383914948, 0.21154458820819855,0.04200427979230881, 0.24515999853610992
41,0.08705653995275497, 0.21171487867832184,0.04044122248888016, 0.24437761306762695
42,0.08572885394096375, 0.21552154421806335,0.0445365309715271, 0.23703423142433167
43,0.08555033802986145, 0.21763311326503754,0.043047767132520676, 0.2349628210067749
44,0.08485127985477448, 0.22092033922672272,0.04589054733514786, 0.2257501780986786
45,0.08060850948095322, 0.22566841542720795,0.041498295962810516, 0.2314009964466095
46,0.08318513631820679, 0.2207271158695221,0.0474264994263649, 0.2341415137052536
47,0.07954529672861099, 0.225951686501503,0.042850203812122345, 0.2440352886915207
48,0.08381269127130508, 0.22254928946495056,0.04586540535092354, 0.24467594921588898
49,0.08449449390172958, 0.2201913297176361,0.04049395024776459, 0.2440847009420395
50,0.08588709682226181, 0.2186288833618164,0.03518844023346901, 0.24817250669002533
51,0.0887722596526146, 0.21272654831409454,0.03749072551727295, 0.24033939838409424
52,0.09024491906166077, 0.21354269981384277,0.03810342028737068, 0.2417594939470291
53,0.0923079401254654, 0.21175839006900787,0.04744372144341469, 0.24158909916877747
54,0.09041645377874374, 0.21638698875904083,0.043031804263591766, 0.24485571682453156
55,0.08871277421712875, 0.22105903923511505,0.04634058102965355, 0.24387644231319427
56,0.09038551896810532, 0.21978791058063507,0.04549887776374817, 0.2412441521883011
57,0.08953412622213364, 0.21949777007102966,0.05146630108356476, 0.23493516445159912
58,0.08779807388782501, 0.22256457805633545,0.048901088535785675, 0.23333100974559784
59,0.08457621932029724, 0.2295789271593094,0.04701683297753334, 0.23495447635650635
60,0.0851920023560524, 0.23034913837909698,0.04118168354034424, 0.2427113801240921
61,0.08827657997608185, 0.22602693736553192,0.04899747669696808, 0.24265484511852264
62,0.0856737494468689, 0.23108556866645813,0.04569710046052933, 0.24290457367897034
63,0.08553668856620789, 0.2306717187166214,0.04500845819711685, 0.2335899919271469
64,0.08603720366954803, 0.23150695860385895,0.04779304191470146, 0.23636354506015778
65,0.08716866374015808, 0.23591633141040802,0.052957188338041306, 0.250252902507782
66,0.08948899060487747, 0.2320084422826767,0.056729163974523544, 0.2447083443403244
67,0.08488994091749191, 0.2404814213514328,0.053307659924030304, 0.25212472677230835
68,0.08181094378232956, 0.24507112801074982,0.048791829496622086, 0.2462891787290573
69,0.08426347374916077, 0.23938120901584625,0.0516628697514534, 0.2411167025566101
70,0.0877254530787468, 0.23401415348052979,0.057482555508613586, 0.244714617729187
71,0.08413037657737732, 0.24437540769577026,0.06230104714632034, 0.24052080512046814
72,0.0851086676120758, 0.24081389605998993,0.05694066733121872, 0.24470160901546478
73,0.0835762768983841, 0.24426798522472382,0.05297333374619484, 0.24337156116962433
74,0.08453764766454697, 0.24204902350902557,0.05487774685025215, 0.24990403652191162
75,0.0859161987900734, 0.24088339507579803,0.05564497783780098, 0.250814825296402
76,0.08824919909238815, 0.24191275238990784,0.06196437031030655, 0.25286865234375
77,0.08913866430521011, 0.2433982789516449,0.06170964613556862, 0.2566866874694824
78,0.08982738852500916, 0.24013751745224,0.05708424374461174, 0.2614612281322479
79,0.08912321925163269, 0.24572572112083435,0.05726933479309082, 0.2607903480529785
80,0.07990559190511703, 0.2801065146923065,0.06005535274744034, 0.2822990417480469
81,0.08138088136911392, 0.27216678857803345,0.059096310287714005, 0.2805890738964081
82,0.08492756634950638, 0.2696874439716339,0.06286659091711044, 0.2810913324356079
83,0.08597207069396973, 0.2717200219631195,0.062224362045526505, 0.2791801989078522
84,0.08483423292636871, 0.2715644836425781,0.06633047759532928, 0.2773526608943939
85,0.08329244703054428, 0.272190123796463,0.06576324999332428, 0.28556132316589355
86,0.08284743130207062, 0.2734534740447998,0.06819473206996918, 0.2850715219974518
87,0.08339802920818329, 0.276052862405777,0.06746253371238708, 0.28338274359703064
88,0.08397521078586578, 0.2757098376750946,0.07343476265668869, 0.28279727697372437
89,0.08717473596334457, 0.27171704173088074,0.07437767833471298, 0.2804628610610962
90,0.08832681179046631, 0.2690340280532837,0.06866138428449631, 0.2787143886089325
91,0.0851534903049469, 0.270826131105423,0.06467662751674652, 0.28086498379707336
92,0.0842646136879921, 0.2754116952419281,0.06267519295215607, 0.28703710436820984
93,0.08453651517629623, 0.27811992168426514,0.06886418908834457, 0.2857567071914673
94,0.08333434909582138, 0.27739766240119934,0.07039874792098999, 0.2803734242916107
95,0.0828520655632019, 0.2821100354194641,0.06574719399213791, 0.27165907621383667
96,0.08393418043851852, 0.28252974152565,0.06571651250123978, 0.2766343951225281
97,0.082314133644104, 0.28234413266181946,0.06741994619369507, 0.27695807814598083
98,0.08361498266458511, 0.27918511629104614,0.06022677570581436, 0.27808716893196106
99,0.08881814777851105, 0.2726458013057709,0.06022694706916809, 0.280773401260376
100,0.08914519101381302, 0.2689184546470642,0.06212488189339638, 0.26781991124153137
101,0.08868568390607834, 0.27196526527404785,0.06702066957950592, 0.2707776725292206
102,0.09000126272439957, 0.2779269218444824,0.06392142176628113, 0.2719455361366272
103,0.09265444427728653, 0.2794058322906494,0.07314073294401169, 0.27663454413414
104,0.08672422915697098, 0.27549606561660767,0.06633339077234268, 0.27042922377586365
105,0.08954067528247833, 0.26868072152137756,0.0724947452545166, 0.2640765905380249
106,0.09366842359304428, 0.2661804258823395,0.07180505245923996, 0.2575201690196991
107,0.09211840480566025, 0.2667662799358368,0.07605510950088501, 0.2533271014690399
108,0.09202015399932861, 0.26481762528419495,0.06468217074871063, 0.26546406745910645
109,0.09264420717954636, 0.2653031349182129,0.07380849868059158, 0.2696985602378845
110,0.09202317148447037, 0.2648316025733948,0.06628727167844772, 0.28341615200042725
111,0.09030355513095856, 0.27151772379875183,0.06793864071369171, 0.26876363158226013
112,0.09510129690170288, 0.26350992918014526,0.06767319142818451, 0.26400718092918396
113,0.0915890783071518, 0.26751595735549927,0.06860484182834625, 0.2795303165912628
114,0.08881270885467529, 0.27245911955833435,0.06741490960121155, 0.27390947937965393
115,0.09153031557798386, 0.2682645618915558,0.06839016824960709, 0.27188074588775635
116,0.09210110455751419, 0.26824453473091125,0.07225215435028076, 0.26793786883354187
117,0.08927173912525177, 0.27029192447662354,0.06961660087108612, 0.2693309783935547
118,0.08868439495563507, 0.2693338990211487,0.07438535988330841, 0.264300137758255
119,0.092226542532444, 0.266239196062088,0.07191909104585648, 0.2642427086830139
120,0.09215238690376282, 0.26238763332366943,0.07327679544687271, 0.26464128494262695
121,0.09453026950359344, 0.26056331396102905,0.07274365425109863, 0.2652854323387146
122,0.09399931877851486, 0.25965219736099243,0.06221560388803482, 0.27303221821784973
123,0.09523844718933105, 0.2505743205547333,0.0651264414191246, 0.2795178294181824
124,0.09244561195373535, 0.2579875588417053,0.06129184737801552, 0.2854926586151123
125,0.08832854777574539, 0.25850117206573486,0.06674247980117798, 0.28434860706329346
126,0.09087996184825897, 0.25318193435668945,0.06275076419115067, 0.29100123047828674
127,0.09174341708421707, 0.2543466091156006,0.06644818186759949, 0.29258406162261963
128,0.08854307979345322, 0.2594687044620514,0.06787807494401932, 0.2939244210720062
129,0.08852691203355789, 0.26372113823890686,0.0694330558180809, 0.29721128940582275
130,0.08665952831506729, 0.264942467212677,0.0627741888165474, 0.2953854203224182
131,0.08598282188177109, 0.26362138986587524,0.06093551218509674, 0.29197442531585693
132,0.08502505719661713, 0.26312941312789917,0.06120987981557846, 0.29332953691482544
133,0.08816299587488174, 0.2763434946537018,0.069711834192276, 0.3053320348262787
134,0.09014881402254105, 0.2783881723880768,0.07282652705907822, 0.31329116225242615
135,0.09069237858057022, 0.27300235629081726,0.07515785098075867, 0.3092775344848633
136,0.09250845015048981, 0.27518489956855774,0.07335023581981659, 0.3062669336795807
137,0.09545345604419708, 0.26478350162506104,0.07299882918596268, 0.29758578538894653
138,0.09267877042293549, 0.26657962799072266,0.07326430827379227, 0.29749932885169983
139,0.09233839809894562, 0.27158814668655396,0.07075049728155136, 0.2963694930076599
140,0.09033681452274323, 0.27474674582481384,0.07102029770612717, 0.30087020993232727
141,0.09109435230493546, 0.26679879426956177,0.06852063536643982, 0.3071311414241791
142,0.0958389937877655, 0.26332178711891174,0.06703659147024155, 0.3107002377510071
143,0.09389813244342804, 0.2660966217517853,0.06581228971481323, 0.31736940145492554
144,0.09652236104011536, 0.2643249034881592,0.06696660071611404, 0.3099185824394226
145,0.09615187346935272, 0.26188528537750244,0.07181759178638458, 0.31059956550598145
146,0.09595178067684174, 0.26504701375961304,0.07441549003124237, 0.30550652742385864
147,0.09397740662097931, 0.26343047618865967,0.07444131374359131, 0.30768489837646484
148,0.13268254697322845, 0.24661867320537567,0.1277383416891098, 0.3074016869068146
149,0.2012845128774643, 0.24022623896598816,0.1761060208082199, 0.29471349716186523
150,0.20389509201049805, 0.23633824288845062,0.188466876745224, 0.2859596312046051
151,0.19667905569076538, 0.2443266659975052,0.18825450539588928, 0.2859916687011719
152,0.201872318983078, 0.2501720190048218,0.19408796727657318, 0.2767757475376129
153,0.20226195454597473, 0.2390912026166916,0.19351263344287872, 0.28036803007125854
154,0.20195703208446503, 0.2410571575164795,0.20139944553375244, 0.27564525604248047
155,0.21106623113155365, 0.24135510623455048,0.19621577858924866, 0.26762017607688904
156,0.20835085213184357, 0.23356978595256805,0.19435997307300568, 0.26476505398750305
157,0.20994128286838531, 0.2299365997314453,0.19090941548347473, 0.27238336205482483
158,0.2092408388853073, 0.2305811643600464,0.19791783392429352, 0.2892410457134247
159,0.2305372804403305, 0.2302144467830658,0.224661722779274, 0.29874181747436523
160,0.274606317281723, 0.23487946391105652,0.2782684564590454, 0.3013998568058014
161,0.2706391215324402, 0.2354016900062561,0.27699795365333557, 0.29906243085861206
162,0.27419552206993103, 0.23599128425121307,0.271055668592453, 0.302774578332901
163,0.27322107553482056, 0.23715266585350037,0.27731600403785706, 0.3045111298561096
164,0.27814826369285583, 0.23311445116996765,0.27266383171081543, 0.3087097406387329
165,0.2787356376647949, 0.2295132428407669,0.2739083170890808, 0.31185227632522583
166,0.2757233679294586, 0.23146463930606842,0.2749643623828888, 0.3090936541557312
167,0.2764245271682739, 0.22762452065944672,0.2795563340187073, 0.3102952241897583
168,0.2774028480052948, 0.2299046814441681,0.27312207221984863, 0.30084073543548584
169,0.27727511525154114, 0.23269061744213104,0.2711993157863617, 0.3025110065937042
170,0.2777891457080841, 0.23517565429210663,0.27540427446365356, 0.29927679896354675
171,0.27675309777259827, 0.24197176098823547,0.2719822824001312, 0.29293230175971985
172,0.2740207314491272, 0.23614127933979034,0.2680327594280243, 0.2854982912540436
173,0.27802011370658875, 0.2436075061559677,0.27530455589294434, 0.29370296001434326
174,0.2788255512714386, 0.24962680041790009,0.26472997665405273, 0.2848321497440338
175,0.2748901844024658, 0.24770770967006683,0.2700185477733612, 0.2871467173099518
176,0.3015318512916565, 0.22867490351200104,0.2924264371395111, 0.27345606684684753
177,0.307145357131958, 0.22023998200893402,0.31022611260414124, 0.26371556520462036
178,0.3157290816307068, 0.22079575061798096,0.3060837984085083, 0.2593671977519989
179,0.3139967620372772, 0.21896010637283325,0.30476057529449463, 0.26284149289131165
180,0.3095528483390808, 0.21718232333660126,0.30397680401802063, 0.26040491461753845
181,0.314548522233963, 0.21990595757961273,0.3058711290359497, 0.252725213766098
182,0.31454646587371826, 0.2201320230960846,0.30556541681289673, 0.2578362822532654
183,0.3113570213317871, 0.2137031853199005,0.3037080764770508, 0.25943610072135925
184,0.31338369846343994, 0.21609756350517273,0.3066704273223877, 0.26123833656311035
185,0.3120807111263275, 0.21032392978668213,0.30278268456459045, 0.261167973279953
186,0.3125641644001007, 0.2207273542881012,0.3013729155063629, 0.26542967557907104
187,0.3133544325828552, 0.2175890952348709,0.30371084809303284, 0.269890695810318
188,0.30759596824645996, 0.20826871693134308,0.3045215904712677, 0.27212831377983093
189,0.3090443015098572, 0.21302242577075958,0.3066060245037079, 0.26899418234825134
190,0.30761849880218506, 0.2079235166311264,0.2987503409385681, 0.2700810134410858
191,0.33959057927131653, 0.19229058921337128,0.3222782611846924, 0.25796839594841003
192,0.35175010561943054, 0.1899433583021164,0.3328249454498291, 0.2404160350561142
193,0.3459884822368622, 0.18503332138061523,0.33205410838127136, 0.2497052252292633
194,0.3424471914768219, 0.17987336218357086,0.33441218733787537, 0.24882617592811584
195,0.34184515476226807, 0.18660077452659607,0.3312748372554779, 0.2429393082857132
196,0.3421989679336548, 0.18879888951778412,0.32729825377464294, 0.244132861495018
197,0.3437750041484833, 0.19235917925834656,0.32701247930526733, 0.24896764755249023
198,0.346494197845459, 0.19250208139419556,0.32317405939102173, 0.25031766295433044
199,0.34159746766090393, 0.19046682119369507,0.32152533531188965, 0.24881349503993988
200,0.34285402297973633, 0.18975651264190674,0.32182326912879944, 0.25208964943885803
201,0.3426532745361328, 0.18539687991142273,0.32472139596939087, 0.2523784637451172
202,0.345187246799469, 0.18871907889842987,0.3238725960254669, 0.2438647449016571
203,0.3405933976173401, 0.18628492951393127,0.32546883821487427, 0.24678049981594086
204,0.3392243981361389, 0.17901109158992767,0.3262243866920471, 0.24979469180107117
205,0.3426726758480072, 0.18331187963485718,0.32778167724609375, 0.24428775906562805
206,0.3455555737018585, 0.17596392333507538,0.3238758444786072, 0.23708699643611908
207,0.34878963232040405, 0.1711898297071457,0.3267502784729004, 0.2388148158788681
208,0.3493461012840271, 0.1740618646144867,0.32666683197021484, 0.24391411244869232
209,0.34846341609954834, 0.18391677737236023,0.32481011748313904, 0.2433161735534668
210,0.34978151321411133, 0.18079829216003418,0.32916146516799927, 0.24105694890022278
211,0.374126136302948, 0.17620496451854706,0.3460465669631958, 0.23202559351921082
212,0.40178385376930237, 0.17419178783893585,0.3700992166996002, 0.2118901163339615
213,0.39814502000808716, 0.18886837363243103,0.3718198835849762, 0.21318288147449493
214,0.39814573526382446, 0.18753714859485626,0.3698785901069641, 0.21630674600601196
215,0.4034242033958435, 0.17945486307144165,0.36815935373306274, 0.20812980830669403
216,0.40502747893333435, 0.17421796917915344,0.36870622634887695, 0.19896747171878815
217,0.40632200241088867, 0.16837602853775024,0.368801474571228, 0.19506673514842987
218,0.40543320775032043, 0.17686453461647034,0.37126797437667847, 0.21045275032520294
219,0.4065162241458893, 0.17694172263145447,0.3754054009914398, 0.23004843294620514
220,0.41141971945762634, 0.16499380767345428,0.3766171634197235, 0.2127533257007599
221,0.41056573390960693, 0.17142069339752197,0.37207043170928955, 0.221828430891037
222,0.4058174192905426, 0.18375326693058014,0.37222862243652344, 0.22000205516815186
223,0.40192705392837524, 0.17751632630825043,0.3754299581050873, 0.24292469024658203
224,0.4080311357975006, 0.1712018847465515,0.37562036514282227, 0.2412942349910736
225,0.4081588387489319, 0.1723071038722992,0.3691868782043457, 0.22214336693286896
226,0.40825924277305603, 0.17070312798023224,0.3732081949710846, 0.22916212677955627
227,0.4066077470779419, 0.1753968596458435,0.3704569339752197, 0.222366601228714
228,0.41271525621414185, 0.17456474900245667,0.3662649393081665, 0.2149955928325653
229,0.4119560122489929, 0.16756893694400787,0.36536818742752075, 0.2159595936536789
230,0.3992348611354828, 0.1922176033258438,0.36353906989097595, 0.21647286415100098
231,0.41345465183258057, 0.16790272295475006,0.3705354928970337, 0.2068762332201004
232,0.4255320131778717, 0.15957476198673248,0.38277551531791687, 0.2114514261484146
233,0.41846781969070435, 0.1839558333158493,0.3863258957862854, 0.20933039486408234
234,0.4181346893310547, 0.18280014395713806,0.37889572978019714, 0.20770001411437988
235,0.4194587171077728, 0.18112798035144806,0.37769922614097595, 0.21474578976631165
236,0.42339205741882324, 0.17540955543518066,0.3818821609020233, 0.20573902130126953
237,0.4253535568714142, 0.17095793783664703,0.39032185077667236, 0.23304913938045502
238,0.42187225818634033, 0.16912268102169037,0.38417840003967285, 0.23741962015628815
239,0.42767709493637085, 0.17286832630634308,0.3909308612346649, 0.23925423622131348
240,0.42907950282096863, 0.16949990391731262,0.38387778401374817, 0.22084470093250275
241,0.4248797297477722, 0.1731882095336914,0.38214537501335144, 0.23763060569763184
242,0.260835736989975, 0.23083505034446716,0.24633744359016418, 0.27106213569641113
243,0.15227800607681274, 0.25866061449050903,0.12291303277015686, 0.2600806951522827
244,0.08181291073560715, 0.2632054388523102,0.04073258116841316, 0.2790639102458954
245,0.08476675301790237, 0.2724466025829315,0.03664213418960571, 0.27498456835746765
246,0.08552487939596176, 0.2661409378051758,0.03770320490002632, 0.2719954550266266
247,0.08512193709611893, 0.27058860659599304,0.03564830869436264, 0.2699103057384491
248,0.08577831834554672, 0.2619525194168091,0.03669546917080879, 0.2690914273262024
249,0.08766812831163406, 0.2615552544593811,0.03585151210427284, 0.2691013514995575
250,0.08597993105649948, 0.2645767033100128,0.03258607164025307, 0.26891055703163147
251,0.08850390464067459, 0.25605717301368713,0.033196236938238144, 0.2624436318874359
252,0.08728722482919693, 0.2549285590648651,0.030665410682559013, 0.26507553458213806
253,0.0876459851861, 0.2516053020954132,0.02765701711177826, 0.2660785913467407
254,0.08854654431343079, 0.25897499918937683,0.027665894478559494, 0.2670167088508606
255,0.08865747600793839, 0.2585436999797821,0.026866288855671883, 0.26451024413108826
256,0.08421795815229416, 0.25126081705093384,0.0277260672301054, 0.2592235505580902
257,0.08504225313663483, 0.25986871123313904,0.023240316659212112, 0.257820188999176
258,0.08466029912233353, 0.2637953460216522,0.02691086195409298, 0.25909191370010376
259,0.08373914659023285, 0.2558804452419281,0.0251693744212389, 0.26799261569976807
260,0.07850506901741028, 0.26707082986831665,0.021916836500167847, 0.2596728205680847
261,0.07652972638607025, 0.2674587368965149,0.02402433380484581, 0.26767927408218384
262,0.07579008489847183, 0.265453577041626,0.02248862013220787, 0.2690414488315582
263,0.07641991972923279, 0.2623177170753479,0.021211452782154083, 0.2657254636287689
264,0.0771212950348854, 0.25962477922439575,0.0198063924908638, 0.2679668664932251
265,0.07727422565221786, 0.2607010006904602,0.020465217530727386, 0.270569384098053
266,0.07935153692960739, 0.2594507038593292,0.017968859523534775, 0.2690620422363281
267,0.07561714947223663, 0.2680935859680176,0.02214992791414261, 0.2792481780052185
268,0.07335399091243744, 0.2733297646045685,0.02003399282693863, 0.2692803740501404
269,0.07775507122278214, 0.27189159393310547,0.01813592202961445, 0.27094122767448425
270,0.07454397529363632, 0.26862531900405884,0.024712862446904182, 0.26855412125587463
271,0.07200949639081955, 0.26924026012420654,0.021685784682631493, 0.2613067924976349
272,0.07947187125682831, 0.2687413692474365,0.023670295253396034, 0.2618972957134247
273,0.0778980404138565, 0.26489776372909546,0.024247542023658752, 0.2679486870765686
274,0.07544729113578796, 0.26043131947517395,0.022934526205062866, 0.26418864727020264
275,0.07868116348981857, 0.25678807497024536,0.02729884907603264, 0.2651524245738983
276,0.07646279036998749, 0.2563307285308838,0.027309492230415344, 0.26205891370773315
277,0.07932541519403458, 0.26073700189590454,0.026363221928477287, 0.26794660091400146
278,0.07959286123514175, 0.27267271280288696,0.02642095275223255, 0.2667846381664276
279,0.07791797071695328, 0.26741957664489746,0.022166624665260315, 0.2723769247531891
280,0.07607907801866531, 0.2704330384731293,0.028040293604135513, 0.26469436287879944
